Datum;Scheinleistung;Wirkleistung;Spannung;Strom;Stufung;Öl-Temperatur;Umgebungstemp
13.07.2013 03:00;245,03;211,75;397,4;355,98;15;37,99;17,5
13.07.2013 04:00;245,03;211,75;397,4;355,98;15;37,99;17
13.07.2013 05:00;245,03;211,75;397,4;355,98;15;37,99;16,5
13.07.2013 06:00;245,03;211,75;397,4;355,98;15;37,99;15,7
13.07.2013 07:00;245,03;211,75;397,4;355,98;15;37,99;15
13.07.2013 08:00;245,03;211,75;397,4;355,98;15;37,99;15,1
13.07.2013 09:00;245,03;211,75;397,4;355,98;15;37,99;15,9
13.07.2013 10:00;245,03;211,75;397,4;355,98;15;37,99;18,4
13.07.2013 11:00;245,03;211,75;397,4;355,98;15;37,99;18,9
13.07.2013 12:00;245,03;211,75;397,4;355,98;15;37,99;21
13.07.2013 13:00;245,03;211,75;397,4;355,98;15;37,99;22,6
13.07.2013 14:00;245,03;211,75;397,4;355,98;15;37,99;22,6
13.07.2013 15:00;245,03;211,75;397,4;355,98;15;37,99;23,8
13.07.2013 16:00;245,03;211,75;397,4;355,98;15;37,99;23,8
13.07.2013 17:00;245,03;211,75;397,4;355,98;15;37,99;25,2
13.07.2013 18:00;245,03;211,75;397,4;355,98;15;37,99;24,9
13.07.2013 19:00;245,03;211,75;397,4;355,98;15;37,99;24,4
13.07.2013 20:00;245,03;211,75;397,4;355,98;15;37,99;24,3
13.07.2013 21:00;245,03;211,75;397,4;355,98;15;37,99;23,2
13.07.2013 22:00;245,03;211,75;397,4;355,98;15;37,99;22,6
13.07.2013 23:00;245,03;211,75;397,4;355,98;15;37,99;22,1
14.07.2013 00:00;501,56;489,41;396,98;729,46;14;64,58;21,7
14.07.2013 01:00;501,56;489,41;396,98;729,46;14;64,58;21
14.07.2013 02:00;501,56;489,41;396,98;729,46;14;64,58;20,7
14.07.2013 03:00;501,56;489,41;396,98;729,46;14;64,58;19,9
14.07.2013 04:00;501,56;489,41;396,98;729,46;14;64,58;18,8
14.07.2013 05:00;501,56;489,41;396,98;729,46;14;64,58;17,9
14.07.2013 06:00;501,56;489,41;396,98;729,46;14;64,58;16,9
14.07.2013 07:00;501,56;489,41;396,98;729,46;14;64,58;15,9
14.07.2013 08:00;501,56;489,41;396,98;729,46;14;64,58;15,6
14.07.2013 09:00;501,56;489,41;396,98;729,46;14;64,58;15,6
14.07.2013 10:00;501,56;489,41;396,98;729,46;14;64,58;16,2
14.07.2013 11:00;501,56;489,41;396,98;729,46;14;64,58;17,6
14.07.2013 12:00;501,56;489,41;396,98;729,46;14;64,58;17,7
14.07.2013 13:00;501,56;489,41;396,98;729,46;14;64,58;16,8
14.07.2013 14:00;501,56;489,41;396,98;729,46;14;64,58;16,6
14.07.2013 15:00;501,56;489,41;396,98;729,46;14;64,58;18,1
14.07.2013 16:00;501,56;489,41;396,98;729,46;14;64,58;18,3
14.07.2013 17:00;501,56;489,41;396,98;729,46;14;64,58;18,8
14.07.2013 18:00;501,56;489,41;396,98;729,46;14;64,58;18,9
14.07.2013 19:00;501,56;489,41;396,98;729,46;14;64,58;19,7
14.07.2013 20:00;501,56;489,41;396,98;729,46;14;64,58;20,2
14.07.2013 21:00;501,56;489,41;396,98;729,46;14;64,58;20,2
14.07.2013 22:00;501,56;489,41;396,98;729,46;14;64,58;19,8
14.07.2013 23:00;501,56;489,41;396,98;729,46;14;64,58;18,6
15.07.2013 00:00;485,32;471,59;396,28;707,08;14;61,51;18,1
15.07.2013 01:00;485,32;471,59;396,28;707,08;14;61,51;17,9
15.07.2013 02:00;485,32;471,59;396,28;707,08;14;61,51;17,6
15.07.2013 03:00;485,32;471,59;396,28;707,08;14;61,51;17,2
15.07.2013 04:00;485,32;471,59;396,28;707,08;14;61,51;16,8
15.07.2013 05:00;485,32;471,59;396,28;707,08;14;61,51;16,7
15.07.2013 06:00;485,32;471,59;396,28;707,08;14;61,51;16,2
15.07.2013 07:00;485,32;471,59;396,28;707,08;14;61,51;15,3
15.07.2013 08:00;485,32;471,59;396,28;707,08;14;61,51;15,2
15.07.2013 09:00;485,32;471,59;396,28;707,08;14;61,51;14,6
15.07.2013 10:00;485,32;471,59;396,28;707,08;14;61,51;14,9
15.07.2013 11:00;485,32;471,59;396,28;707,08;14;61,51;15,6
15.07.2013 12:00;485,32;471,59;396,28;707,08;14;61,51;16,9
15.07.2013 13:00;485,32;471,59;396,28;707,08;14;61,51;17,3
15.07.2013 14:00;485,32;471,59;396,28;707,08;14;61,51;17,7
15.07.2013 15:00;485,32;471,59;396,28;707,08;14;61,51;18,6
15.07.2013 16:00;485,32;471,59;396,28;707,08;14;61,51;19,8
15.07.2013 17:00;485,32;471,59;396,28;707,08;14;61,51;22,7
15.07.2013 18:00;485,32;471,59;396,28;707,08;14;61,51;22,9
15.07.2013 19:00;485,32;471,59;396,28;707,08;14;61,51;21,5
15.07.2013 20:00;485,32;471,59;396,28;707,08;14;61,51;21,5
15.07.2013 21:00;485,32;471,59;396,28;707,08;14;61,51;21,9
15.07.2013 22:00;485,32;471,59;396,28;707,08;14;61,51;21,3
15.07.2013 23:00;485,32;471,59;396,28;707,08;14;61,51;20,6
16.07.2013 00:00;504,27;491,32;396,87;733,59;14;66,02;18,8
16.07.2013 01:00;504,27;491,32;396,87;733,59;14;66,02;18,1
16.07.2013 02:00;504,27;491,32;396,87;733,59;14;66,02;17,6
16.07.2013 03:00;504,27;491,32;396,87;733,59;14;66,02;16,4
16.07.2013 04:00;504,27;491,32;396,87;733,59;14;66,02;15,7
16.07.2013 05:00;504,27;491,32;396,87;733,59;14;66,02;15,4
16.07.2013 06:00;504,27;491,32;396,87;733,59;14;66,02;15,4
16.07.2013 07:00;504,27;491,32;396,87;733,59;14;66,02;14,9
16.07.2013 08:00;504,27;491,32;396,87;733,59;14;66,02;14,4
16.07.2013 09:00;504,27;491,32;396,87;733,59;14;66,02;14,8
16.07.2013 10:00;504,27;491,32;396,87;733,59;14;66,02;19,1
16.07.2013 11:00;504,27;491,32;396,87;733,59;14;66,02;21
16.07.2013 12:00;504,27;491,32;396,87;733,59;14;66,02;24,2
16.07.2013 13:00;504,27;491,32;396,87;733,59;14;66,02;24,3
16.07.2013 14:00;504,27;491,32;396,87;733,59;14;66,02;25,1
16.07.2013 15:00;504,27;491,32;396,87;733,59;14;66,02;26
16.07.2013 16:00;504,27;491,32;396,87;733,59;14;66,02;26,7
16.07.2013 17:00;504,27;491,32;396,87;733,59;14;66,02;28
16.07.2013 18:00;504,27;491,32;396,87;733,59;14;66,02;28
16.07.2013 19:00;504,27;491,32;396,87;733,59;14;66,02;27,3
16.07.2013 20:00;504,27;491,32;396,87;733,59;14;66,02;27
16.07.2013 21:00;504,27;491,32;396,87;733,59;14;66,02;26,2
16.07.2013 22:00;504,27;491,32;396,87;733,59;14;66,02;25,6
16.07.2013 23:00;504,27;491,32;396,87;733,59;14;66,02;24,6
17.07.2013 00:00;501,53;488,77;396,38;730,49;14;66,63;22,8
17.07.2013 01:00;501,53;488,77;396,38;730,49;14;66,63;22,3
17.07.2013 02:00;501,53;488,77;396,38;730,49;14;66,63;20,8
17.07.2013 03:00;501,53;488,77;396,38;730,49;14;66,63;20,4
17.07.2013 04:00;501,53;488,77;396,38;730,49;14;66,63;19,5
17.07.2013 05:00;501,53;488,77;396,38;730,49;14;66,63;18,3
17.07.2013 06:00;501,53;488,77;396,38;730,49;14;66,63;17,6
17.07.2013 07:00;501,53;488,77;396,38;730,49;14;66,63;17
17.07.2013 08:00;501,53;488,77;396,38;730,49;14;66,63;16,4
17.07.2013 09:00;501,53;488,77;396,38;730,49;14;66,63;17
17.07.2013 10:00;501,53;488,77;396,38;730,49;14;66,63;20,1
17.07.2013 11:00;501,53;488,77;396,38;730,49;14;66,63;22,2
17.07.2013 12:00;501,53;488,77;396,38;730,49;14;66,63;25,6
17.07.2013 13:00;501,53;488,77;396,38;730,49;14;66,63;25,1
17.07.2013 14:00;501,53;488,77;396,38;730,49;14;66,63;25,5
17.07.2013 15:00;501,53;488,77;396,38;730,49;14;66,63;26,2
17.07.2013 16:00;501,53;488,77;396,38;730,49;14;66,63;27,3
17.07.2013 17:00;501,53;488,77;396,38;730,49;14;66,63;28,4
17.07.2013 18:00;501,53;488,77;396,38;730,49;14;66,63;28,1
17.07.2013 19:00;501,53;488,77;396,38;730,49;14;66,63;27,4
17.07.2013 20:00;501,53;488,77;396,38;730,49;14;66,63;27,1
17.07.2013 21:00;501,53;488,77;396,38;730,49;14;66,63;26,7
17.07.2013 22:00;501,53;488,77;396,38;730,49;14;66,63;26,2
17.07.2013 23:00;501,53;488,77;396,38;730,49;14;66,63;25,5
18.07.2013 00:00;340,83;331,08;400,4;491,45;13;51,33;24,6
18.07.2013 01:00;340,83;331,08;400,4;491,45;13;51,33;22
18.07.2013 02:00;340,83;331,08;400,4;491,45;13;51,33;20,7
18.07.2013 03:00;340,83;331,08;400,4;491,45;13;51,33;19,8
18.07.2013 04:00;340,83;331,08;400,4;491,45;13;51,33;18,9
18.07.2013 05:00;340,83;331,08;400,4;491,45;13;51,33;18
18.07.2013 06:00;340,83;331,08;400,4;491,45;13;51,33;18,1
18.07.2013 07:00;340,83;331,08;400,4;491,45;13;51,33;17,9
18.07.2013 08:00;340,83;331,08;400,4;491,45;13;51,33;17,3
18.07.2013 09:00;340,83;331,08;400,4;491,45;13;51,33;18,9
18.07.2013 10:00;340,83;331,08;400,4;491,45;13;51,33;20,6
18.07.2013 11:00;340,83;331,08;400,4;491,45;13;51,33;22,8
18.07.2013 12:00;340,83;331,08;400,4;491,45;13;51,33;23,5
18.07.2013 13:00;340,83;331,08;400,4;491,45;13;51,33;25,1
18.07.2013 14:00;340,83;331,08;400,4;491,45;13;51,33;25
18.07.2013 15:00;340,83;331,08;400,4;491,45;13;51,33;25,5
18.07.2013 16:00;340,83;331,08;400,4;491,45;13;51,33;26,1
18.07.2013 17:00;340,83;331,08;400,4;491,45;13;51,33;29,3
18.07.2013 18:00;340,83;331,08;400,4;491,45;13;51,33;28,3
18.07.2013 19:00;340,83;331,08;400,4;491,45;13;51,33;28
18.07.2013 20:00;340,83;331,08;400,4;491,45;13;51,33;28
18.07.2013 21:00;340,83;331,08;400,4;491,45;13;51,33;27,2
18.07.2013 22:00;340,83;331,08;400,4;491,45;13;51,33;26,7
18.07.2013 23:00;340,83;331,08;400,4;491,45;13;51,33;26
19.07.2013 00:00;212,45;204,08;399,4;307,11;13;38,26;24,3
19.07.2013 01:00;212,45;204,08;399,4;307,11;13;38,26;22
19.07.2013 02:00;212,45;204,08;399,4;307,11;13;38,26;20,7
19.07.2013 03:00;212,45;204,08;399,4;307,11;13;38,26;20,3
19.07.2013 04:00;212,45;204,08;399,4;307,11;13;38,26;20,9
19.07.2013 05:00;212,45;204,08;399,4;307,11;13;38,26;20,4
19.07.2013 06:00;212,45;204,08;399,4;307,11;13;38,26;18,8
19.07.2013 07:00;212,45;204,08;399,4;307,11;13;38,26;17,9
19.07.2013 08:00;212,45;204,08;399,4;307,11;13;38,26;17,5
19.07.2013 09:00;212,45;204,08;399,4;307,11;13;38,26;18,6
19.07.2013 10:00;212,45;204,08;399,4;307,11;13;38,26;21,8
19.07.2013 11:00;212,45;204,08;399,4;307,11;13;38,26;22,8
19.07.2013 12:00;212,45;204,08;399,4;307,11;13;38,26;25,8
19.07.2013 13:00;212,45;204,08;399,4;307,11;13;38,26;25,4
19.07.2013 14:00;212,45;204,08;399,4;307,11;13;38,26;27
19.07.2013 15:00;212,45;204,08;399,4;307,11;13;38,26;27,7
19.07.2013 16:00;212,45;204,08;399,4;307,11;13;38,26;27,4
19.07.2013 17:00;212,45;204,08;399,4;307,11;13;38,26;28,9
19.07.2013 18:00;212,45;204,08;399,4;307,11;13;38,26;28,7
19.07.2013 19:00;212,45;204,08;399,4;307,11;13;38,26;27,7
19.07.2013 20:00;212,45;204,08;399,4;307,11;13;38,26;27,6
19.07.2013 21:00;212,45;204,08;399,4;307,11;13;38,26;27
19.07.2013 22:00;212,45;204,08;399,4;307,11;13;38,26;25,7
19.07.2013 23:00;212,45;204,08;399,4;307,11;13;38,26;24,4
20.07.2013 00:00;113,09;103,89;396,58;164,63;14;37,83;23
20.07.2013 01:00;113,09;103,89;396,58;164,63;14;37,83;22,1
20.07.2013 02:00;113,09;103,89;396,58;164,63;14;37,83;21,3
20.07.2013 03:00;113,09;103,89;396,58;164,63;14;37,83;20,6
20.07.2013 04:00;113,09;103,89;396,58;164,63;14;37,83;20,1
20.07.2013 05:00;113,09;103,89;396,58;164,63;14;37,83;19,4
20.07.2013 06:00;113,09;103,89;396,58;164,63;14;37,83;19,2
20.07.2013 07:00;113,09;103,89;396,58;164,63;14;37,83;18,8
20.07.2013 08:00;113,09;103,89;396,58;164,63;14;37,83;18,4
20.07.2013 09:00;113,09;103,89;396,58;164,63;14;37,83;18,5
20.07.2013 10:00;113,09;103,89;396,58;164,63;14;37,83;20,4
20.07.2013 11:00;113,09;103,89;396,58;164,63;14;37,83;21,5
20.07.2013 12:00;113,09;103,89;396,58;164,63;14;37,83;21,8
20.07.2013 13:00;113,09;103,89;396,58;164,63;14;37,83;22,9
20.07.2013 14:00;113,09;103,89;396,58;164,63;14;37,83;23,8
20.07.2013 15:00;113,09;103,89;396,58;164,63;14;37,83;25,1
20.07.2013 16:00;113,09;103,89;396,58;164,63;14;37,83;26
20.07.2013 17:00;113,09;103,89;396,58;164,63;14;37,83;26,8
20.07.2013 18:00;113,09;103,89;396,58;164,63;14;37,83;26,5
20.07.2013 19:00;113,09;103,89;396,58;164,63;14;37,83;26
20.07.2013 20:00;113,09;103,89;396,58;164,63;14;37,83;26,1
20.07.2013 21:00;113,09;103,89;396,58;164,63;14;37,83;25,8
20.07.2013 22:00;113,09;103,89;396,58;164,63;14;37,83;25,2
20.07.2013 23:00;113,09;103,89;396,58;164,63;14;37,83;24,1
21.07.2013 00:00;111,11;106,48;396,91;161,62;13;37,45;22,8
21.07.2013 01:00;111,11;106,48;396,91;161,62;13;37,45;21,9
21.07.2013 02:00;111,11;106,48;396,91;161,62;13;37,45;21
21.07.2013 03:00;111,11;106,48;396,91;161,62;13;37,45;19,7
21.07.2013 04:00;111,11;106,48;396,91;161,62;13;37,45;18,7
21.07.2013 05:00;111,11;106,48;396,91;161,62;13;37,45;18,4
21.07.2013 06:00;111,11;106,48;396,91;161,62;13;37,45;17,5
21.07.2013 07:00;111,11;106,48;396,91;161,62;13;37,45;15,5
21.07.2013 08:00;111,11;106,48;396,91;161,62;13;37,45;15,7
21.07.2013 09:00;111,11;106,48;396,91;161,62;13;37,45;16,3
21.07.2013 10:00;111,11;106,48;396,91;161,62;13;37,45;20,3
21.07.2013 11:00;111,11;106,48;396,91;161,62;13;37,45;21,6
21.07.2013 12:00;111,11;106,48;396,91;161,62;13;37,45;24,9
21.07.2013 13:00;111,11;106,48;396,91;161,62;13;37,45;25,8
21.07.2013 14:00;111,11;106,48;396,91;161,62;13;37,45;27,8
